DATE,PRE_CLOSE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMT,DEALNUM,PCT_CHG,SWING,VWAP,ADJFACTOR,TURN,TRADE_STATUS,SUSP_REASON,MAXUPORDOWN
2005-04-13,1.5855742054,1.59990168316,1.70258194044,1.59512585724,1.64288411644,41049501.0,284353271.6,,3.61445783133,6.77710843373,1.65412695871,25.015359,2.91263011344,交易,,0
2005-04-14,1.64288411644,1.63572037756,1.64049620348,1.55691924988,1.57602255356,20330132.0,135473533.7,,-4.06976744186,5.08720930233,1.59122924953,25.015359,1.44250607756,交易,,0
2005-04-15,1.57602255356,1.55214342396,1.61661707388,1.52348846845,1.58318629244,18402621.0,121206909.4,,0.454545454545,5.90909090909,1.57277351846,25.015359,1.30574128272,交易,,0
2005-04-18,1.58318629244,1.57124672764,1.57124672764,1.51632472957,1.53542803325,10199392.0,65648150.4,,-3.01659125189,3.46907993967,1.5369746465,25.015359,0.72368860898,交易,,0
2005-04-19,1.53542803325,1.53542803325,1.6213928998,1.53065220733,1.61184124796,19204568.0,127516857.5,,4.9766718507,5.90979782271,1.58555587731,25.015359,1.36264270478,交易,,0
2005-04-20,1.61184124796,1.57602255356,1.609453335,1.54020385917,1.58318629244,13212542.0,87204358.7,,-1.77777777778,4.2962962963,1.57605113614,25.015359,0.937483934441,交易,,0
2005-04-21,1.58318629244,1.58318629244,1.58318629244,1.58318629244,1.58318629244,0.0,0.0,,0.0,0.0,,25.015359,0.0,停牌一天,公司将于2005年4月22日刊登相关公告,0
2005-04-22,1.58318629244,1.47095438333,1.52826429437,1.42558403709,1.42797195005,24913014.0,152338280.0,,-9.80392156863,6.48567119155,1.46016276115,25.015359,1.76768031341,停牌1小时,公司公告,0
2005-04-25,1.42797195005,1.38498951677,1.39692908157,1.28947299837,1.38260160381,16440083.0,92417041.5,,-3.17725752508,7.52508361204,1.34235241463,25.015359,1.16649117886,交易,,0
2005-04-26,1.38260160381,1.37782577789,1.46379064445,1.36111038717,1.44468734077,14487460.0,85802178.0,,4.49050086356,7.42659758204,1.41424468359,25.015359,1.02794458484,停牌1小时,公布2004年年度报告及2005年第1季度报告,0
2005-04-27,1.44468734077,1.44468734077,1.44468734077,1.35633456125,1.36588621309,10979891.0,63958179.4,,-5.45454545455,6.11570247934,1.39096613513,25.015359,0.779068207648,交易,,0
2005-04-28,1.36588621309,1.36111038717,1.43752360189,1.30857630205,1.40409282045,13263365.0,77119703.1,,2.7972027972,9.44055944056,1.38844960159,25.015359,0.941090034312,交易,,0
2005-04-29,1.40409282045,1.40409282045,1.54497968509,1.38498951677,1.48050603517,23627350.0,146846534.2,,5.44217687075,11.3945578231,1.48411371626,25.015359,1.67645719033,交易,,0
2005-05-09,1.48050603517,1.48766977405,1.49722142589,1.42797195005,1.45423899261,9693911.0,59428487.4,,-1.77419354839,4.67741935484,1.46390920293,25.015359,0.687822663073,交易,,0
2005-05-10,1.45423899261,1.45423899261,1.51871264253,1.42558403709,1.50677307773,10841413.0,67332306.1,,3.61247947455,6.4039408867,1.48305102259,25.015359,0.769242626751,交易,,0
2005-05-11,1.50677307773,1.49960933885,1.52826429437,1.46140273149,1.47811812221,10686837.0,66813690.5,,-1.90174326466,4.43740095087,1.49291392249,25.015359,0.758274826865,交易,,0
2005-05-12,1.47811812221,1.47573020925,1.51393681661,1.46617855741,1.47811812221,7939648.0,49387037.2,,0.0,3.2310177706,1.48535484424,25.015359,0.563350522944,交易,,0
2005-05-13,1.47811812221,1.47811812221,1.49005768701,1.40886864637,1.43752360189,11148138.0,67292190.1,,-2.74636510501,5.49273021002,1.4413877263,25.015359,0.791006020941,交易,,0
2005-05-16,1.43752360189,1.43752360189,1.43752360189,1.37543786493,1.40886864637,5446162.0,32003585.3,,-1.99335548173,4.31893687708,1.40322260158,25.015359,0.386427485291,交易,,0
2005-05-17,1.40886864637,1.40886864637,1.46856647037,1.38737742973,1.44707525373,6094428.0,36815799.7,,2.71186440678,5.76271186441,1.44251314864,25.015359,0.432424611374,交易,,0
2005-05-18,1.44707525373,1.44707525373,1.48050603517,1.44229942781,1.46617855741,5204644.0,31843282.8,,1.3201320132,2.6402640264,1.46098345411,25.015359,0.369290794647,交易,,0
2005-05-19,1.46617855741,1.46617855741,1.49722142589,1.43513568893,1.48050603517,7299406.0,45054189.8,,0.977198697068,4.2345276873,1.47389368016,25.015359,0.517922732504,交易,,0
2005-05-20,1.48050603517,1.48528186109,1.51393681661,1.46140273149,1.48289394813,9881085.0,61928408.9,,0.161290322581,3.54838709677,1.49659324053,25.015359,0.701103424485,交易,,0
2005-05-23,1.48289394813,1.46379064445,1.47095438333,1.42319612413,1.42319612413,8263800.0,49957548.8,,-4.02576489533,3.22061191626,1.44357654138,25.015359,0.586350434113,交易,,0
2005-05-24,1.42319612413,1.42080821117,1.48766977405,1.41125655933,1.47095438333,6993600.0,42826925.3,,3.35570469799,5.36912751678,1.4622936679,25.015359,0.496224545126,交易,,0
2005-05-25,1.47095438333,1.47573020925,1.49960933885,1.45662690557,1.47334229629,5526770.0,34222408.8,,0.162337662338,2.92207792208,1.47862374396,25.015359,0.392146952823,交易,,0
2005-05-26,1.47334229629,1.47095438333,1.48289394813,1.46140273149,1.46617855741,4368986.0,26903131.5,,-0.486223662885,1.45867098865,1.47041753789,25.015359,0.30999743916,交易,,0
2005-05-27,1.46617855741,1.46617855741,1.49960933885,1.46140273149,1.46856647037,5431951.0,33668510.3,,0.162866449511,2.60586319218,1.48008463418,25.015359,0.385419156675,交易,,0
2005-05-30,1.46856647037,1.45662690557,1.46856647037,1.40886864637,1.45662690557,5804527.0,35028504.4,,-0.813008130081,4.06504065041,1.44103076141,25.015359,0.411854948846,交易,,0
2005-05-31,1.45662690557,1.45662690557,1.47095438333,1.42080821117,1.43513568893,5999522.0,36305938.0,,-1.47540983607,3.44262295082,1.44503878598,25.015359,0.425690642219,交易,,0
2005-06-01,1.43513568893,1.43513568893,1.44229942781,1.41603238525,1.42080821117,3859103.0,23047623.3,,-0.998336106489,1.8302828619,1.42612722112,25.015359,0.273819153336,交易,,0
2005-06-02,1.42080821117,1.42080821117,1.43752360189,1.36111038717,1.38021369085,7876474.0,45884839.5,,-2.85714285714,5.3781512605,1.39109204077,25.015359,0.55886806907,交易,,0
2005-06-03,1.38021369085,1.38021369085,1.43274777597,1.36349830013,1.39215325565,6644720.0,38920534.3,,0.865051903114,5.01730103806,1.39868720221,25.015359,0.471470081144,交易,,0
2005-06-06,1.39215325565,1.38976534269,1.42319612413,1.36349830013,1.41842029821,4961684.0,29060143.0,,1.88679245283,4.28816466552,1.39857943568,25.015359,0.3520517882,交易,,0
2005-06-07,1.41842029821,1.42797195005,1.45662690557,1.40886864637,1.41842029821,6965848.0,41759293.0,,0.0,3.367003367,1.43152071295,25.015359,0.494255427136,交易,,0
2005-06-08,1.41842029821,1.41603238525,1.55930716284,1.41603238525,1.549755511,22011618.0,138782546.6,,9.25925925926,10.101010101,1.5055714743,25.015359,1.56181439166,交易,,0
2005-06-09,1.549755511,1.549755511,1.5855742054,1.52348846845,1.54736759804,21271048.0,138010351.4,,-0.154083204931,4.0061633282,1.54932049758,25.015359,1.50926791898,交易,,0
2005-06-10,1.54736759804,1.54020385917,1.65482368124,1.52826429437,1.57124672764,25708353.0,171604813.2,,1.54320987654,8.17901234568,1.59394636222,25.015359,1.82411287082,交易,,0
2005-06-13,1.57124672764,1.57124672764,1.59990168316,1.52348846845,1.55214342396,13763523.0,89578751.7,,-1.21580547112,4.8632218845,1.55415341058,25.015359,0.976578291582,交易,,0
2005-06-14,1.55214342396,1.55214342396,1.59990168316,1.52348846845,1.52587638141,10363322.0,67648831.2,,-1.69230769231,4.92307692308,1.55876195633,25.015359,0.735320113453,交易,,0
2005-06-15,1.52587638141,1.51632472957,1.53304012029,1.47811812221,1.48528186109,7263208.0,45629289.1,,-2.66040688576,3.59937402191,1.50014664037,25.015359,0.515354336244,交易,,0
2005-06-16,1.48528186109,1.48528186109,1.53304012029,1.48528186109,1.52110055549,6695361.0,42332446.1,,2.4115755627,3.2154340836,1.50979456774,25.015359,0.47506326737,交易,,0
2005-06-17,1.52110055549,1.52110055549,1.52110055549,1.52110055549,1.52110055549,0.0,0.0,,0.0,0.0,,25.015359,0.0,停牌一天,召开股东大会,0
2005-06-20,1.52110055549,1.51871264253,1.55214342396,1.44946316669,1.52587638141,15249883.0,96519912.3,,0.313971742543,6.75039246468,1.51136339521,25.015359,1.08204161732,交易,,0
2005-06-21,1.52587638141,1.53304012029,1.55930716284,1.50677307773,1.52587638141,9489547.0,61052706.2,,0.0,3.44287949922,1.53630672122,25.015359,0.673322200802,交易,,0
2005-06-22,1.52587638141,1.53304012029,1.55930716284,1.52587638141,1.54736759804,8766748.0,56644391.6,,1.40845070423,2.19092331768,1.54289682799,25.015359,0.622036653302,交易,,0
2005-06-23,1.54736759804,1.54259177213,1.55691924988,1.47573020925,1.48766977405,11494922.0,72681122.9,,-3.85802469136,5.24691358025,1.50985100479,25.015359,0.815611765144,交易,,0
2005-06-24,1.48766977405,1.48528186109,1.50438516477,1.47573020925,1.50199725181,5276151.0,32967766.1,,0.963081861958,1.92616372392,1.49207549084,25.015359,0.374364508978,交易,,0
2005-06-27,1.50199725181,1.52587638141,1.55214342396,1.51871264253,1.53304012029,11268956.0,72527185.5,,2.06677265501,2.22575516693,1.53686469451,25.015359,0.799578552554,交易,,0
2005-06-28,1.53304012029,1.52826429437,1.52826429437,1.48528186109,1.49244559997,7199013.0,45167273.8,,-2.64797507788,2.80373831776,1.49819869019,25.015359,0.510799438241,交易,,0
2005-06-29,1.49244559997,1.49960933885,1.50916099069,1.48528186109,1.48528186109,3168320.0,19801235.7,,-0.48,1.6,1.49238799588,25.015359,0.224805272079,交易,,0
2005-06-30,1.48528186109,1.48289394813,1.48528186109,1.41364447229,1.41603238525,11105586.0,66944069.6,,-4.66237942122,4.8231511254,1.43942527111,25.015359,0.787986782374,交易,,0
2005-07-01,1.41603238525,1.41364447229,1.42080821117,1.37066203901,1.38260160381,7613441.0,44347469.5,,-2.36087689713,3.5413153457,1.39093344468,25.015359,0.540204801114,交易,,0
2005-07-04,1.38260160381,1.37304995197,1.39692908157,1.35633456125,1.39454116861,5568714.0,31891345.6,,0.863557858377,2.93609671848,1.36752861555,25.015359,0.395123051302,交易,,0
2005-07-05,1.39454116861,1.38498951677,1.39692908157,1.36349830013,1.37543786493,2754874.0,15924866.1,,-1.3698630137,2.39726027397,1.38036055898,25.015359,0.195469586126,交易,,0
2005-07-06,1.37543786493,1.37304995197,1.38976534269,1.34200708349,1.35394664829,4210860.0,24070201.2,,-1.5625,3.47222222222,1.36498352816,25.015359,0.298777752243,交易,,0
2005-07-07,1.35394664829,1.34200708349,1.36827412605,1.34200708349,1.35155873533,2716718.0,15400993.3,,-0.176366843034,1.94003527337,1.35370073365,25.015359,0.192762261752,交易,,0
2005-07-08,1.35155873533,1.35155873533,1.35155873533,1.30141256317,1.30380047613,6766561.0,37220064.3,,-3.53356890459,3.71024734982,1.31349253944,25.015359,0.480115198795,交易,,0
2005-07-11,1.30380047613,1.31335212797,1.35394664829,1.30141256317,1.31096421501,4416530.0,24514712.4,,0.549450549451,4.0293040293,1.32545232228,25.015359,0.31337088056,交易,,0
2005-07-12,1.31096421501,1.31096421501,1.40409282045,1.29424882429,1.38737742973,8090188.0,46324746.8,,5.82877959927,8.37887067395,1.36732871041,25.015359,0.574031952111,交易,,0
2005-07-13,1.38737742973,1.38260160381,1.38737742973,1.36349830013,1.36827412605,4207730.0,24175368.0,,-1.3769363167,1.72117039587,1.37196717847,25.015359,0.298555665932,交易,,0
2005-07-14,1.36827412605,1.36827412605,1.38976534269,1.36349830013,1.37543786493,3405279.0,19648385.5,,0.523560209424,1.91972076789,1.37782056558,25.015359,0.241618483013,交易,,0
2005-07-15,1.37543786493,1.37066203901,1.38498951677,1.33723125757,1.35155873533,3185215.0,18141572.4,,-1.73611111111,3.47222222222,1.36004934825,25.015359,0.226004041481,交易,,0
2005-07-18,1.35155873533,1.35155873533,1.36111038717,1.31812795389,1.34917082237,4436596.0,24948194.4,,-0.17667844523,3.18021201413,1.34278885738,25.015359,0.314794645391,交易,,0
2005-07-19,1.34917082237,1.34917082237,1.38498951677,1.32529169277,1.36588621309,5144999.0,29200091.4,,1.2389380531,4.42477876106,1.35524373641,25.015359,0.365058737767,交易,,0
2005-07-20,1.36588621309,1.36827412605,1.38976534269,1.35155873533,1.38260160381,5571335.0,32182961.7,,1.22377622378,2.7972027972,1.37938413922,25.015359,0.39530902198,交易,,0
2005-07-21,1.38260160381,1.38498951677,1.38498951677,1.36111038717,1.38021369085,2608965.0,14990913.7,,-0.172711571675,1.72711571675,1.37207655548,25.015359,0.185116745364,交易,,0
2005-07-22,1.38021369085,1.38737742973,1.44468734077,1.38737742973,1.42080821117,12614176.0,75059452.1,,2.94117647059,4.15224913495,1.42090484893,25.015359,0.895027417602,交易,,0
2005-07-25,1.42080821117,1.41842029821,1.43752360189,1.39931699453,1.41842029821,5479140.0,32591555.1,,-0.168067226891,2.68907563025,1.42040168362,25.015359,0.388767409372,交易,,0
2005-07-26,1.41842029821,1.41603238525,1.45662690557,1.41125655933,1.43513568893,8602500.0,51893036.0,,1.17845117845,3.19865319865,1.44046559948,25.015359,0.610382585428,交易,,0
2005-07-27,1.43513568893,1.43752360189,1.45185107965,1.41603238525,1.44946316669,7287598.0,43727083.7,,0.998336106489,2.49584026622,1.43279678528,25.015359,0.517084906573,交易,,0
2005-07-28,1.44946316669,1.44946316669,1.46856647037,1.43274777597,1.43752360189,9522067.0,57827642.3,,-0.823723228995,2.47116968699,1.45018278585,25.015359,0.675629627908,交易,,0
2005-07-29,1.43752360189,1.43274777597,1.43991151485,1.40648073341,1.41603238525,6047233.0,35946544.0,,-1.4950166113,2.32558139535,1.41944618775,25.015359,0.429075932952,交易,,0
2005-08-01,1.41603238525,1.41364447229,1.43035986301,1.38976534269,1.41603238525,5332286.0,31453231.5,,0.0,2.86677908938,1.40854371148,25.015359,0.378347516991,交易,,0
2005-08-02,1.41603238525,1.41842029821,1.43991151485,1.40170490749,1.43752360189,6268306.0,37227921.2,,1.51770657673,2.6981450253,1.41819872076,25.015359,0.444761967164,交易,,0
2005-08-03,1.43752360189,1.44229942781,1.51393681661,1.43513568893,1.45662690557,15543154.0,96121489.6,,1.32890365449,5.48172757475,1.47672570667,25.015359,1.10285039514,交易,,0
2005-08-04,1.45662690557,1.45423899261,1.46856647037,1.43752360189,1.44229942781,6846038.0,41579880.4,,-0.983606557377,2.13114754098,1.45031528134,25.015359,0.485754417248,交易,,0
2005-08-05,1.44229942781,1.44229942781,1.49244559997,1.44229942781,1.48528186109,14919287.0,92365302.4,,2.98013245033,3.47682119205,1.47835685881,25.015359,1.05858447798,交易,,0
2005-08-08,1.48528186109,1.49244559997,1.50677307773,1.47334229629,1.49005768701,9705430.0,60519927.6,,0.32154340836,2.25080385852,1.4890254162,25.015359,0.688639983271,交易,,0
2005-08-09,1.49005768701,1.49244559997,1.49960933885,1.46856647037,1.49722142589,8456140.0,52556260.6,,0.480769230769,2.08333333333,1.48412604111,25.015359,0.599997744369,交易,,0
2005-08-10,1.49722142589,1.49960933885,1.52110055549,1.48289394813,1.50438516477,11549194.0,72491365.5,,0.478468899522,2.55183413078,1.4988324827,25.015359,0.819462585681,交易,,0
2005-08-11,1.50438516477,1.50438516477,1.549755511,1.49722142589,1.54497968509,22532034.0,144217047.3,,2.69841269841,3.49206349206,1.52839178342,25.015359,1.59874003695,交易,,0
